CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,PaymentMethod,MonthlyUsageGB,NumComplaints,Churn
1934,64,Male,6,102.05,612.3,Month-to-month,Fiber optic,No,Electronic Check,56,4,No
1935,35,Male,39,92.69,3614.91,Month-to-month,Fiber optic,Yes,Bank Transfer,76,1,No
1936,50,Male,62,113.05,7009.1,Two year,Fiber optic,No,Credit Card,134,5,No
1937,36,Female,41,101.15,4147.15,Two year,DSL,Yes,Bank Transfer,53,3,Yes
1938,26,Male,48,95.75,4596,One year,Fiber optic,No,Cash,207,1,No
1939,52,Male,43,82.99,3568.57,One year,Fiber optic,No,Credit Card,41,1,No
1940,44,Female,11,42.63,468.93,One year,DSL,No,Cash,132,5,No
1941,49,Male,31,41.77,1294.87,One year,DSL,Yes,Credit Card,52,3,No
1942,62,Male,67,43.22,2895.74,Two year,DSL,Yes,Cash,59,1,No
1943,49,Male,34,110.77,3766.18,Two year,DSL,Yes,Electronic Check,107,4,No
1944,29,Female,66,114.91,7584.06,Month-to-month,Fiber optic,Yes,Bank Transfer,100,1,No
1945,43,Female,30,87.99,2639.7,Month-to-month,Fiber optic,Yes,Electronic Check,76,3,No
1946,43,Male,35,113.27,3964.45,One year,Fiber optic,No,Electronic Check,48,5,No
1947,61,Male,47,64.05,3010.35,Two year,DSL,Yes,Electronic Check,93,0,No
1948,44,Male,63,86.24,5433.12,Month-to-month,DSL,No,Cash,71,1,Yes
1949,36,Male,24,103.6,2486.4,Two year,DSL,No,Credit Card,135,0,No
1950,32,Female,11,77.77,855.47,Month-to-month,Fiber optic,No,Credit Card,192,1,Yes
1951,31,Male,66,51.14,3375.24,Two year,Fiber optic,No,Electronic Check,198,0,No
1952,27,Male,50,44.16,2208,One year,Fiber optic,No,Bank Transfer,215,0,Yes
1953,58,Male,51,51.55,2629.05,Two year,Fiber optic,No,Electronic Check,94,0,No
1954,42,Male,57,55.33,3153.81,One year,DSL,No,Credit Card,134,4,No
1955,39,Female,55,62.62,3444.1,Month-to-month,Fiber optic,Yes,Credit Card,226,1,No
1956,27,Male,13,98.23,1276.99,One year,Fiber optic,No,Credit Card,211,2,No
1957,62,Male,15,45.6,684,Two year,Fiber optic,No,Credit Card,72,3,No
1958,32,Female,15,61.88,928.2,Month-to-month,DSL,Yes,Cash,149,2,No
1959,42,Female,56,52.53,2941.68,Two year,DSL,Yes,Credit Card,51,3,No
1960,25,Female,67,119.72,8021.24,One year,DSL,No,Bank Transfer,83,0,No
1961,40,Male,70,60.57,4239.9,Two year,DSL,No,Credit Card,193,4,Yes
1962,58,Male,1,106.96,106.96,Two year,DSL,No,Cash,237,3,Yes
1963,21,Male,53,80.41,4261.73,One year,Fiber optic,No,Bank Transfer,222,1,Yes
1964,21,Male,58,41.1,2383.8,Month-to-month,DSL,Yes,Credit Card,193,2,No
1965,34,Female,9,64.41,579.69,Month-to-month,DSL,Yes,Cash,42,1,No
1966,62,Male,20,83.45,1669,One year,Fiber optic,Yes,Bank Transfer,118,5,No
1967,46,Female,21,50.54,1061.34,Two year,Fiber optic,No,Electronic Check,204,3,No
1968,40,Female,3,40.32,120.96,Month-to-month,Fiber optic,No,Cash,161,3,No
1969,53,Male,7,82.9,580.3,One year,DSL,Yes,Credit Card,159,4,Yes
1970,47,Female,56,84.12,4710.72,Two year,DSL,No,Cash,125,3,No
1971,62,Male,51,41.01,2091.51,Two year,Fiber optic,No,Credit Card,221,3,No
1972,26,Female,53,92.26,4889.78,Two year,DSL,Yes,Electronic Check,59,0,No
1973,24,Female,71,81.76,5804.96,One year,DSL,No,Credit Card,70,5,Yes
1974,21,Male,24,61.29,1470.96,Two year,DSL,No,Bank Transfer,184,1,No
1975,22,Female,33,87.61,2891.13,One year,DSL,Yes,Cash,85,0,No
1976,33,Male,29,80.25,2327.25,Month-to-month,Fiber optic,Yes,Cash,99,4,No
1977,53,Female,59,46.45,2740.55,One year,DSL,Yes,Cash,66,0,No
1978,64,Female,6,102.11,612.66,Month-to-month,Fiber optic,No,Bank Transfer,82,0,Yes
1979,26,Female,44,55.86,2457.84,Month-to-month,DSL,Yes,Cash,233,3,No
1980,31,Female,62,118.48,7345.76,Month-to-month,Fiber optic,No,Cash,123,2,Yes
1981,23,Male,47,80.64,3790.08,Month-to-month,DSL,Yes,Bank Transfer,117,5,No
1982,64,Male,45,115.5,5197.5,Two year,Fiber optic,Yes,Electronic Check,232,4,No
1983,30,Female,10,46.67,466.7,One year,Fiber optic,No,Credit Card,244,3,No
1984,61,Female,54,114.92,6205.68,Month-to-month,Fiber optic,Yes,Cash,226,0,No
1985,46,Female,64,74.92,4794.88,Two year,Fiber optic,Yes,Bank Transfer,247,0,No
1986,36,Male,63,65.04,4097.52,Month-to-month,DSL,Yes,Credit Card,108,3,Yes
1987,27,Male,34,66.58,2263.72,Two year,DSL,No,Credit Card,179,4,No
1988,65,Male,35,70.22,2457.7,One year,DSL,No,Bank Transfer,53,1,No
1989,62,Male,2,97.11,194.22,Month-to-month,DSL,Yes,Electronic Check,156,1,Yes
1990,51,Male,23,73.94,1700.62,One year,DSL,No,Bank Transfer,186,3,No
1991,21,Male,39,110.05,4291.95,One year,DSL,Yes,Electronic Check,41,1,No
1992,42,Male,47,118.39,5564.33,Month-to-month,DSL,No,Electronic Check,209,5,No
1993,34,Male,27,75.93,2050.11,Month-to-month,Fiber optic,No,Cash,196,4,No
1994,63,Female,59,53.9,3180.1,Month-to-month,DSL,No,Credit Card,200,2,No
1995,40,Male,45,47.29,2128.05,Two year,DSL,No,Cash,138,4,No
1996,33,Female,32,74.91,2397.12,One year,Fiber optic,Yes,Credit Card,216,5,No
1997,62,Male,49,96.47,4727.03,One year,DSL,No,Bank Transfer,118,5,No
1998,55,Female,54,84.91,4585.14,One year,DSL,Yes,Bank Transfer,44,1,No
1999,43,Male,18,63.81,1148.58,Month-to-month,DSL,No,Bank Transfer,88,4,No
2000,36,Female,43,114.99,4944.57,Month-to-month,DSL,No,Credit Card,95,0,No
